Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0143---TSP200X.BS_193_R2	NS.2150.TSP0143---TSP200X.BS_193_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1335256.0	0.0	251.0	48.0	7.134736709664663	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0144---TSP200X.BS_194_R1	NS.2150.TSP0144---TSP200X.BS_194_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	795541.0	0.0	251.0	47.0	6.938925837888934	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0144---TSP200X.BS_194_R2	NS.2150.TSP0144---TSP200X.BS_194_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	795541.0	0.0	251.0	47.0	7.444493747022467	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0145---TSP200X.BS_195_R1	NS.2150.TSP0145---TSP200X.BS_195_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1203177.0	0.0	251.0	46.0	5.783272120394589	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0145---TSP200X.BS_195_R2	NS.2150.TSP0145---TSP200X.BS_195_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1203177.0	0.0	251.0	46.0	7.637695866859157	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0146---TSP200X.BS_196_R1	NS.2150.TSP0146---TSP200X.BS_196_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1319998.0	0.0	251.0	47.0	6.570843289156499	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0146---TSP200X.BS_196_R2	NS.2150.TSP0146---TSP200X.BS_196_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1319998.0	0.0	251.0	48.0	7.3288747407193044	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0147---TSP200X.BS_197_R1	NS.2150.TSP0147---TSP200X.BS_197_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2429570.0	0.0	251.0	47.0	5.1869200259899735	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0147---TSP200X.BS_197_R2	NS.2150.TSP0147---TSP200X.BS_197_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2429570.0	0.0	251.0	47.0	6.361389348598857	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0148---TSP200X.BS_198_R1	NS.2150.TSP0148---TSP200X.BS_198_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6601731.0	0.0	251.0	47.0	3.9224005192059956	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0148---TSP200X.BS_198_R2	NS.2150.TSP0148---TSP200X.BS_198_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6601731.0	0.0	251.0	47.0	5.447591794879159	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0149---TSP200X.BS_199_R1	NS.2150.TSP0149---TSP200X.BS_199_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	245617.0	0.0	251.0	46.0	9.470842816254574	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0149---TSP200X.BS_199_R2	NS.2150.TSP0149---TSP200X.BS_199_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	245617.0	0.0	251.0	46.0	9.545349059714923	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0150---TSP200X.BS_202_R1	NS.2150.TSP0150---TSP200X.BS_202_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	263473.0	0.0	251.0	46.0	7.912765254883802	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0150---TSP200X.BS_202_R2	NS.2150.TSP0150---TSP200X.BS_202_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	263473.0	0.0	251.0	47.0	8.884022271731828	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0151---TSP200X.BS_233_R1	NS.2150.TSP0151---TSP200X.BS_233_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1755339.0	0.0	251.0	48.0	5.706043581027377	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0151---TSP200X.BS_233_R2	NS.2150.TSP0151---TSP200X.BS_233_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1755339.0	0.0	251.0	48.0	6.542631122497553	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0152---TSP200X.BS_238_R1	NS.2150.TSP0152---TSP200X.BS_238_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	744397.0	0.0	251.0	47.0	7.293554380256771	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0152---TSP200X.BS_238_R2	NS.2150.TSP0152---TSP200X.BS_238_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	744397.0	0.0	251.0	48.0	9.434884879976678	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0153---TSP200X.BS_245_R1	NS.2150.TSP0153---TSP200X.BS_245_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1093701.0	0.0	251.0	47.0	6.579220463362473	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0153---TSP200X.BS_245_R2	NS.2150.TSP0153---TSP200X.BS_245_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1093701.0	0.0	251.0	47.0	7.320647965028833	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0154---TSP200X.BS_248_R1	NS.2150.TSP0154---TSP200X.BS_248_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3694883.0	0.0	251.0	47.0	4.623257005954602	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0154---TSP200X.BS_248_R2	NS.2150.TSP0154---TSP200X.BS_248_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3694883.0	0.0	251.0	48.0	6.397294643163769	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0155---TSP200X.BS_253_R1	NS.2150.TSP0155---TSP200X.BS_253_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	910327.0	0.0	251.0	47.0	7.346151437889901	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0155---TSP200X.BS_253_R2	NS.2150.TSP0155---TSP200X.BS_253_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	910327.0	0.0	251.0	48.0	8.078415778066562	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0156---TSP200X.BS_254_R1	NS.2150.TSP0156---TSP200X.BS_254_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1656753.0	0.0	251.0	47.0	5.93172307519588	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0156---TSP200X.BS_254_R2	NS.2150.TSP0156---TSP200X.BS_254_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1656753.0	0.0	251.0	47.0	6.403603066882739	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0157---TSP200X.BS_255_R1	NS.2150.TSP0157---TSP200X.BS_255_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2129868.0	0.0	251.0	47.0	5.734156236428364	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0157---TSP200X.BS_255_R2	NS.2150.TSP0157---TSP200X.BS_255_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2129868.0	0.0	251.0	47.0	6.074458779864774	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0158---TSP200X.BS_256_R1	NS.2150.TSP0158---TSP200X.BS_256_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3811705.0	0.0	251.0	48.0	4.19718391087172	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0158---TSP200X.BS_256_R2	NS.2150.TSP0158---TSP200X.BS_256_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3811705.0	0.0	251.0	48.0	6.747853820146682	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0159---TSP200X.BS_257_R1	NS.2150.TSP0159---TSP200X.BS_257_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1927195.0	0.0	251.0	47.0	6.252381240338034	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0159---TSP200X.BS_257_R2	NS.2150.TSP0159---TSP200X.BS_257_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1927195.0	0.0	251.0	47.0	6.675906270458144	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0160---TSP200X.BS_258_R1	NS.2150.TSP0160---TSP200X.BS_258_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4064625.0	0.0	251.0	47.0	4.271966598444529	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0160---TSP200X.BS_258_R2	NS.2150.TSP0160---TSP200X.BS_258_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	4064625.0	0.0	251.0	47.0	6.564912428516505	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0161---TSP200X.BS_259_R1	NS.2150.TSP0161---TSP200X.BS_259_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3126388.0	0.0	251.0	46.0	4.718162264994002	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0161---TSP200X.BS_259_R2	NS.2150.TSP0161---TSP200X.BS_259_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3126388.0	0.0	251.0	47.0	5.332253541609864	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0162---TSP200X.BS_260_R1	NS.2150.TSP0162---TSP200X.BS_260_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3478974.0	0.0	251.0	47.0	4.87323938445755	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0162---TSP200X.BS_260_R2	NS.2150.TSP0162---TSP200X.BS_260_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3478974.0	0.0	251.0	47.0	5.625501232870813	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0163---TSP200X.BS_261_R1	NS.2150.TSP0163---TSP200X.BS_261_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	449532.0	0.0	251.0	47.0	8.833408967548472	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0163---TSP200X.BS_261_R2	NS.2150.TSP0163---TSP200X.BS_261_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	449532.0	0.0	251.0	48.0	10.03065410248881	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0164---TSP200X.BS_262_R1	NS.2150.TSP0164---TSP200X.BS_262_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2543647.0	0.0	251.0	47.0	5.210337924020707	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0164---TSP200X.BS_262_R2	NS.2150.TSP0164---TSP200X.BS_262_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2543647.0	0.0	251.0	47.0	6.575941652424956	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0165---TSP200X.BS_263_R1	NS.2150.TSP0165---TSP200X.BS_263_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1772305.0	0.0	251.0	47.0	5.647925808107718	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0165---TSP200X.BS_263_R2	NS.2150.TSP0165---TSP200X.BS_263_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1772305.0	0.0	251.0	47.0	6.393763750104636	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0166---TSP200X.BS_264_R1	NS.2150.TSP0166---TSP200X.BS_264_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	285177.0	0.0	251.0	47.0	9.061039284374266	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0166---TSP200X.BS_264_R2	NS.2150.TSP0166---TSP200X.BS_264_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	285177.0	0.0	251.0	48.0	10.249774701325844	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0167---TSP200X.BS_265_R1	NS.2150.TSP0167---TSP200X.BS_265_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1570291.0	0.0	251.0	46.0	5.741101490105974	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0167---TSP200X.BS_265_R2	NS.2150.TSP0167---TSP200X.BS_265_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1570291.0	0.0	251.0	46.0	6.368911559383412	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0168---TSP200X.BS_266_R1	NS.2150.TSP0168---TSP200X.BS_266_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2085171.0	0.0	251.0	47.0	5.320412472520692	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0168---TSP200X.BS_266_R2	NS.2150.TSP0168---TSP200X.BS_266_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2085171.0	0.0	251.0	47.0	6.263770684217383	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0169---TSP200X.BS_267_R1	NS.2150.TSP0169---TSP200X.BS_267_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	244697.0	0.0	251.0	48.0	9.070401353510668	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0169---TSP200X.BS_267_R2	NS.2150.TSP0169---TSP200X.BS_267_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	244697.0	0.0	251.0	48.0	9.849323857668873	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0170---TSP200X.BS_268_R1	NS.2150.TSP0170---TSP200X.BS_268_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3537852.0	0.0	251.0	47.0	4.861215269963328	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0170---TSP200X.BS_268_R2	NS.2150.TSP0170---TSP200X.BS_268_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3537852.0	0.0	251.0	47.0	5.52275747603198	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0171---TSP200X.BS_269_R1	NS.2150.TSP0171---TSP200X.BS_269_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1975158.0	0.0	251.0	48.0	6.0016319179879485	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0171---TSP200X.BS_269_R2	NS.2150.TSP0171---TSP200X.BS_269_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1975158.0	0.0	251.0	48.0	6.596880696775795	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0172---TSP200X.BS_270_R1	NS.2150.TSP0172---TSP200X.BS_270_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1360855.0	0.0	251.0	48.0	6.49319729140871	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0172---TSP200X.BS_270_R2	NS.2150.TSP0172---TSP200X.BS_270_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1360855.0	0.0	251.0	48.0	7.173431408930416	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0173---TSP200X.BS_271_R1	NS.2150.TSP0173---TSP200X.BS_271_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	70211.0	0.0	251.0	50.0	12.792867214539033	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0173---TSP200X.BS_271_R2	NS.2150.TSP0173---TSP200X.BS_271_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	70211.0	0.0	251.0	50.0	13.294213157482446	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0174---TSP200X.BS_272_R1	NS.2150.TSP0174---TSP200X.BS_272_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1461541.0	0.0	251.0	48.0	6.203520804411235	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0174---TSP200X.BS_272_R2	NS.2150.TSP0174---TSP200X.BS_272_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1461541.0	0.0	251.0	48.0	6.854337034098135	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0175---TSP200X.BS_273_R1	NS.2150.TSP0175---TSP200X.BS_273_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1797342.0	0.0	251.0	47.0	5.568030415922663	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0175---TSP200X.BS_273_R2	NS.2150.TSP0175---TSP200X.BS_273_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1797342.0	0.0	251.0	47.0	6.264556011594287	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0176---TSP200X.BS_274_R1	NS.2150.TSP0176---TSP200X.BS_274_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2808949.0	0.0	251.0	47.0	4.839023657760359	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0176---TSP200X.BS_274_R2	NS.2150.TSP0176---TSP200X.BS_274_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2808949.0	0.0	251.0	47.0	5.695559605392987	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0177---TSP200X.BS_275_R1	NS.2150.TSP0177---TSP200X.BS_275_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1674300.0	0.0	251.0	47.0	5.861374902944514	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0177---TSP200X.BS_275_R2	NS.2150.TSP0177---TSP200X.BS_275_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1674300.0	0.0	251.0	47.0	5.552589141730873	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0178---TSP200X.BS_276_R1	NS.2150.TSP0178---TSP200X.BS_276_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	903451.0	0.0	251.0	46.0	6.597590793523943	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0178---TSP200X.BS_276_R2	NS.2150.TSP0178---TSP200X.BS_276_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	903451.0	0.0	251.0	46.0	6.904746355917476	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0179---TSP200X.BS_277_R1	NS.2150.TSP0179---TSP200X.BS_277_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2738071.0	0.0	251.0	48.0	5.418618278130571	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0179---TSP200X.BS_277_R2	NS.2150.TSP0179---TSP200X.BS_277_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2738071.0	0.0	251.0	48.0	5.984903507315193	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0180---TSP200X.BS_278_R1	NS.2150.TSP0180---TSP200X.BS_278_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2306312.0	0.0	251.0	47.0	5.16391715431966	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0180---TSP200X.BS_278_R2	NS.2150.TSP0180---TSP200X.BS_278_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2306312.0	0.0	251.0	47.0	5.930874233773045	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0181---TSP200X.BS_279_R1	NS.2150.TSP0181---TSP200X.BS_279_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1299125.0	0.0	251.0	47.0	6.519465024535745	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0181---TSP200X.BS_279_R2	NS.2150.TSP0181---TSP200X.BS_279_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1299125.0	0.0	251.0	47.0	7.433464832098529	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0182---TSP200X.BS_280_R1	NS.2150.TSP0182---TSP200X.BS_280_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1075043.0	0.0	251.0	48.0	6.852935184918185	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0182---TSP200X.BS_280_R2	NS.2150.TSP0182---TSP200X.BS_280_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1075043.0	0.0	251.0	48.0	7.508350828757547	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0183---TSP200X.BS_281_R1	NS.2150.TSP0183---TSP200X.BS_281_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	739971.0	0.0	251.0	47.0	7.474346967651435	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0183---TSP200X.BS_281_R2	NS.2150.TSP0183---TSP200X.BS_281_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	739971.0	0.0	251.0	47.0	7.124468391328849	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0184---TSP200X.BS_282_R1	NS.2150.TSP0184---TSP200X.BS_282_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1354204.0	0.0	251.0	47.0	5.87614569149109	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0184---TSP200X.BS_282_R2	NS.2150.TSP0184---TSP200X.BS_282_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1354204.0	0.0	251.0	47.0	7.186140345176946	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0185---TSP200X.BS_283_R1	NS.2150.TSP0185---TSP200X.BS_283_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1094781.0	0.0	251.0	46.0	6.558754673309091	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0185---TSP200X.BS_283_R2	NS.2150.TSP0185---TSP200X.BS_283_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1094781.0	0.0	251.0	46.0	7.140240833554838	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0186---TSP200X.BS_284_R1	NS.2150.TSP0186---TSP200X.BS_284_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1976422.0	0.0	251.0	47.0	5.926787968032456	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0186---TSP200X.BS_284_R2	NS.2150.TSP0186---TSP200X.BS_284_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1976422.0	0.0	251.0	47.0	6.5502108804606625	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0187---TSP200X.BS_285_R1	NS.2150.TSP0187---TSP200X.BS_285_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	919251.0	0.0	251.0	47.0	7.28821616729272	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0187---TSP200X.BS_285_R2	NS.2150.TSP0187---TSP200X.BS_285_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	919251.0	0.0	251.0	47.0	7.713236102000433	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0188---TSP200X.BS_286_R1	NS.2150.TSP0188---TSP200X.BS_286_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2699801.0	0.0	251.0	48.0	4.929631607736262	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0188---TSP200X.BS_286_R2	NS.2150.TSP0188---TSP200X.BS_286_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2699801.0	0.0	251.0	48.0	6.361121172401835	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0189---TSP200X.BS_287_R1	NS.2150.TSP0189---TSP200X.BS_287_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1369511.0	0.0	251.0	47.0	6.580597016015205	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0189---TSP200X.BS_287_R2	NS.2150.TSP0189---TSP200X.BS_287_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1369511.0	0.0	251.0	48.0	7.241051733063846	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0190---TSP200X.BS_288_R1	NS.2150.TSP0190---TSP200X.BS_288_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3186524.0	0.0	251.0	47.0	4.953751655877263	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
