Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
NS.2150.TSP0282---TSP200X.BS_380_R1										2.2918167298236822	0.4327187641208498	2.8115982229539584	10.23841586993383	65.16417095791371	6.153625898701217	1.3083568587624208
NS.2150.TSP0282---TSP200X.BS_380_R2										2.582980265483162	0.28847917608056656	2.44088816510601	10.600267541171366	63.67238286125888	5.683862972391362	2.6297776008088873
NS.2150.TSP0283---TSP200X.BS_400_R1										1.7879130453566827	0.3415149479652601	4.062279159667495	12.275405060387454	65.64637361529574	4.025144552373683	1.4705715952142646
NS.2150.TSP0283---TSP200X.BS_400_R2										1.9339826917755587	0.27506354543948963	3.865805198639289	12.588323274758034	63.41263955051696	4.980769210987317	1.7418291005710087
NS.2150.TSP0284---TSP200X.BS_401_R1										2.9876005572219224	0.3517149634166238	1.7472797781152345	4.500508276753555	55.587969528494874	20.11138163426664	4.547508188903252
NS.2150.TSP0284---TSP200X.BS_401_R2										3.0478407650506396	0.3459419434997051	1.5079504524290608	4.1536878302230145	56.866881690741835	17.779458089130408	6.3320615956125055
NS.2150.TSP0285---TSP200X.BS_402_R1										2.712963190954853	0.2855651038559181	1.3413920399121901	3.990019427013588	66.33362312856364	12.805034734389098	2.397913474341758
NS.2150.TSP0285---TSP200X.BS_402_R2										2.9058582491231726	0.35843380150078763	1.0183510277270043	3.8050680784298874	64.55969213964838	13.451148636063731	3.3826755943643123
NS.2150.TSP0286---TSP200X.BS_403_R1										2.0596341018684186	0.3408304627786826	5.460666539046851	12.609016019138695	54.81841446994821	12.402934970574364	1.778906155588518
NS.2150.TSP0286---TSP200X.BS_403_R2										1.9807094449714406	0.31163475636557303	5.259825745479745	11.91954818307526	55.332815011512515	12.638853389429016	2.1075450047001882
NS.2150.TSP0287---TSP200X.BS_404_R1										1.64664597111621	0.3421602017903813	2.805555896391367	9.779699312699718	63.58106059145335	9.477329257326558	2.539557891157297
NS.2150.TSP0287---TSP200X.BS_404_R2										1.7270150553994528	0.30324649031627027	2.6151942267477426	9.81615900633312	61.38629220691577	11.19689461570957	2.720804637392571
NS.2150.TSP0288---TSP200X.BS_405_R1										3.310577488758626	0.43975010443899093	1.6535234393005613	4.299022239639558	56.327291406193055	21.025540047249887	1.643057702047963
NS.2150.TSP0288---TSP200X.BS_405_R2										3.2275680214039655	0.3371963700621222	1.3209273876190575	4.807348771984731	55.52886794824139	19.65520792460055	3.334651504158274
NS.2150.TSP0289---TSP200X.BS_406_R1										3.478316170213443	0.3237450232297794	1.1280539785411712	1.9764752708598672	54.15076861492702	25.70361191300265	4.465992294225258
NS.2150.TSP0289---TSP200X.BS_406_R2										3.9576950040889693	0.2653467172865978	0.9651459647534673	1.7635640970015238	54.785572284328296	23.046398836849864	4.189193828139172
NS.2150.TSP0290---TSP200X.BS_407_R1										2.0832678676440883	0.4131072036199907	4.730924794512554	14.589272006572006	60.699712250239045	3.5471554970978127	1.8564573111333569
NS.2150.TSP0290---TSP200X.BS_407_R2										2.102458666834259	0.37304220180191505	4.015815014163034	14.211852955831983	60.152269452287854	4.020304089996992	1.9518501726049657
NS.2150.TSP0291---TSP200X.BS_408_R1										2.7871400000815747	0.27619877610564486	1.6013138985834532	4.945745940632559	63.37541688136709	15.28236447361802	2.25132932982199
NS.2150.TSP0291---TSP200X.BS_408_R2										3.0434625955734544	0.27355745012369226	1.3352921061952197	5.317714816358246	61.68441776247137	14.71057907299103	2.464532365639716
NS.2150.TSP0292---TSP200X.BS_409_R1										2.2924035043226967	0.35960461715320097	2.1273316213642803	7.219275293431597	59.11372951597643	16.096862419343328	3.4103972507255116
NS.2150.TSP0292---TSP200X.BS_409_R2										2.5138154687692196	0.29529188262432404	1.8974154936742693	7.957846685122726	56.69847122479692	16.067781218251756	3.4762285858335824
NS.2150.TSP0293---TSP200X.BS_410_R1										3.322290468154611	0.28613796023364585	2.199810980393731	6.040667976292955	57.71973863658405	17.419300466930597	2.43070117177441
